0,1,1,1
0,2,1,1
0,3,1,1
0,4,1,1
0,5,1,1
0,6,1,1
0,7,1,1
0,8,1,1
0,9,1,1
0,10,1,1
0,11,1,1
0.10000000000000000555,1,1,0.99500416527802582056
0.10000000000000000555,2,0.99499999999999999556,0.99500416527802582056
0.10000000000000000555,3,0.99500416666666668952,0.99500416527802582056
0.10000000000000000555,4,0.99500416527777779674,0.99500416527802582056
0.10000000000000000555,5,0.99500416527802582056,0.99500416527802582056
0.10000000000000000555,6,0.99500416527802582056,0.99500416527802582056
0.10000000000000000555,7,0.99500416527802582056,0.99500416527802582056
0.10000000000000000555,8,0.99500416527802582056,0.99500416527802582056
0.10000000000000000555,9,0.99500416527802582056,0.99500416527802582056
0.10000000000000000555,10,0.99500416527802582056,0.99500416527802582056
0.10000000000000000555,11,0.99500416527802582056,0.99500416527802582056
0.2000000000000000111,1,1,0.98006657784124162625
0.2000000000000000111,2,0.97999999999999998224,0.98006657784124162625
0.2000000000000000111,3,0.98006666666666664156,0.98006657784124162625
0.2000000000000000111,4,0.98006657777777772544,0.98006657784124162625
0.2000000000000000111,5,0.98006657784126982591,0.98006657784124162625
0.2000000000000000111,6,0.98006657784124162625,0.98006657784124162625
0.2000000000000000111,7,0.98006657784124162625,0.98006657784124162625
0.2000000000000000111,8,0.98006657784124162625,0.98006657784124162625
0.2000000000000000111,9,0.98006657784124162625,0.98006657784124162625
0.2000000000000000111,10,0.98006657784124162625,0.98006657784124162625
0.2000000000000000111,11,0.98006657784124162625,0.98006657784124162625
0.2999999999999999889,1,1,0.95533648912560598099
0.2999999999999999889,2,0.95499999999999996003,0.95533648912560598099
0.2999999999999999889,3,0.95533749999999995062,0.95533648912560598099
0.2999999999999999889,4,0.95533648749999999783,0.95533648912560598099
0.2999999999999999889,5,0.95533648912723212465,0.95533648912560598099
0.2999999999999999889,6,0.95533648912560487076,0.95533648912560598099
0.2999999999999999889,7,0.95533648912560598099,0.95533648912560598099
0.2999999999999999889,8,0.95533648912560598099,0.95533648912560598099
0.2999999999999999889,9,0.95533648912560598099,0.95533648912560598099
0.2999999999999999889,10,0.95533648912560598099,0.95533648912560598099
